15
16
17
16
16
17
20
20
21
21
21
21
21
22
22
21
21
20
20
20
21
18
18
18
19
19
18
17
17
17
20
19
18
20
20
18
18
16
16
17
17
18
17
16
15
15
14
13
12
14
15
15
15
15
15
17
18
19
19
19
19
21
20
20
18
18
19
19
19
18
18
18
18
19
21
22
23
24
27
28
30
29
30
31
29
27
26
26
27
28
29
31
32
30
31
31
32
33
34
36
37
40
40
41
40
40
39
40
39
37
34
34
36
39
39
41
43
43
45
46
45
43
46
48
50
51
51
46
46
48
46
47
46
45
43
43
44
47
49
48
48
50
49
51
52
55
56
57
60
58
57
58
58
55
54
53
55
56
57
58
57
58
60
66
67
70
69
67
70
70
70
69
70
73
73
72
70
69
69
68
39
40
26
27
25
26
27
28
28
15
18
20
20
19
21
19
18
19
18
19
19
18
19
19
17
17
18
19
20
21
25
26
26
29
29
30
32
33
34
34
32
32
31
31
31
31
29
31
31
31
31
33
35
38
40
41
45
46
48
48
47
50
49
50
50
47
44
43
42
42
41
42
42
45
46
50
50
54
59
58
63
60
60
61
59
60
60
59
57
55
52
51
48
48
50
52
55
58
57
57
60
60
62
66
68
67
62
62
62
60
60
62
61
64
63
63
64
65
67
71
72
72
76
75
78
81
80
77
80
82
82
84
82
82
86
87
90
88
94
93
94
92
95
99
97
98
95
97
100
103
107
102
103
104
110
110
108
108
109
111
109
114
112
111
113
117
117
121
124
127
130
133
138
146
146
150
150
152
152
154
152
156
153
153
156
155
154
158
163
161
162
169
171
176
182
184
187
189
188
197
195
195
190
192
196
199
196
200
206
209
213
218
219
226
226
229
223
230
235
239
245
251
249
252
249
249
250
249
248
243
238
244
250
254
262
263
271
272
276
279
288
287
291
297
307
308
304
307
310
318
316
317
317
314
322
323
327
336
348
348
360
370
369
377
381
380
386
394
398
400
403
403
410
403
416
426
425
433
442
452
464
469
468
474
474
394
387
394
405
417
414
425
435
258
258
200
202
185
188
188
195
195
192
191
202
202
205
193
193
199
202
207
210
211
217
222
223
221
190
195
190
193
194
196
194
180
146
147
152
152
155
163
167
173
160
154
159
157
160
159
159
161
146
147
147
146
144
142
139
142
145
145
149
156
86
90
90
92
92
93
91
89
88
88
90
91
91
91
86
70
70
